und,water,ele,height100,height500,disturb100,disturb500,distRoad,forest100,forest1500,forest500,forest1000,ndvi100,ndvi500
0.666666666666667,0.166666666666667,0.488807275491943,1,0.98771296684851,0,0,0.579147381334939,0.75728081401948,1,0.699251126337395,0.9834758525,0.99671721121659,0.675592859111924
0.666666666666667,0,0.528289019195286,1,0.986132859232185,0.21739130793102,0,0.626771275247227,0.730278636434214,1,0.617383403800082,0.9016686577,0.776721807735545,0.156612762250547
0.666666666666667,0.166666666666667,0.622697179205125,0.974358974358974,0.957202947727398,0.0434782621966742,0.0800000009370312,0.672944045441131,0.612504536751984,1,0.520787916546745,0.7797605987,0.731893889427783,0.56343917419039
0.666666666666667,0,0.696379712958467,0.974358974358974,0.928751543757838,0,0.133333334895052,0.694586737934871,0.694138806806772,1,0.55762638611269,0.914086553,0.453142651540479,0.743843094245167
0.666666666666667,0,0.680724770746481,1,0.934249051611189,0,0.0400000004685156,0.688022815750118,0.88468293459507,1,0.690809894081679,1,0.709137040666778,0.689931589409015
0.666666666666667,0,0.545615167294133,1,0.936359469317925,0,0,0.662250543328376,0.955244972108786,1,0.790518286819306,1,0,0.873438647675337
0.666666666666667,0,0.418962148700002,0.964835164871795,0.936359469317925,0,0,0.658450217490607,0.999965954444789,1,0.891433020541397,1,0.14544992324277,0.84784006488626
1,0,0.535710000770388,1,0.962036218083218,0.347826091468692,0,0.542683591186896,0.688314351752984,1,0.679022724970372,0.9292580637,0.770579673629462,0.545660318260166
0.666666666666667,0,0.721447460931352,0.974358974358974,0.962036218083218,0.521739137203039,0,0.542460930775793,0.564920176150867,1,0.599584285263728,0.6006635312,0.824077262394024,0.304561920897675
0.666666666666667,0.166666666666667,0.777662289769376,0.974358974358974,0.962036218083218,0,0.0133333334895052,0.490368361081993,0.605918233435074,0.5215892555,0.640408697978786,0.5733482858,0.816075045778924,0.58827975515627
0.666666666666667,0,0.698107750732816,0.974358974358974,0.969618613691761,0,0,0.445950193900587,0.71713982241925,0.7305344772,0.708102080861549,0.6170668267,0.933581666153397,0.295045022966255
0.666666666666667,0,0.648681689649903,0.988278388205128,0.98771296684851,0,0,0.423520168559385,0.794355760862164,0.3900472603,0.767958237746644,0.761586874,0.924806748727578,0.66380778611409
0.666666666666667,0,0.462158592960339,1,,0,,0.417220113607361,0.847287565898103,1,0.82564140132857,0.879897506,,0.792904316324552
1,0.166666666666667,0.376319036535326,0.948717948717949,0.936359469317925,0,0,0.694627601217183,0.999999320511972,1,0.975763652104916,1,0.505276849364683,0.842775114590151
0.666666666666667,0.5,0.35054306217175,0.948717948717949,0.943771314322339,0,0.173333335363568,0.748989419739865,0.999999567137293,1,0.997772409834456,1,0.618109897282055,0.700496408432115
0.666666666666667,0.166666666666667,0.329776499130472,0.964835164871795,0.979474437832909,0,0.066666667447526,0.803324904462512,0.998726260649986,1,0.994069599010049,1,0.818129706681861,0.854560039357395
1,0,0.337684972007138,1,0.98619761774105,0.0434782621966742,0.106666667916042,0.860007019710576,0.999047429557488,1,0.997225520186439,1,0.876961336293182,0.735326209278982
0.666666666666667,0.333333333333333,0.284712677686236,1,1,0,0.146666656671667,0.915645116631257,0.99904697800917,1,0.997408499822708,1,0.894781140563714,0.763200833237741
0.666666666666667,0,0.241433186155967,1,0.985536971190435,0,0,0.945212420802887,0.995802158355174,1,0.995723920810107,1,0.979735470540012,0.859996168931011
0.666666666666667,0,0.197524908153355,1,0.987791972229327,0,0.0133333334895052,1,0.999327341129998,1,0.996170400174126,1,0.976514338284715,0.821988758824562
0.666666666666667,0,0.20465036391352,0.974358974358974,0.962036218083218,0,0,0.429974880877424,0.96087179699927,1,0.890060691034585,1,0.851828892389394,0.730464927812494
0.666666666666667,0,0.240332216634583,0.926282051282051,0.807975725491462,0,0,0.481107783233177,0.996149626085138,1,0.862409405766932,1,1,0.781262503250203
0.666666666666667,0,0.285699753808856,0.82051282051282,0.838543283545382,0,0,0.529040153626385,0.959064649276488,1,0.820662657362945,1,0.957114136498189,0.862311708611707
0.666666666666667,0,0.347668440242533,0.82051282051282,0.542960554901806,0,0,0.572295995274129,0.849434210514511,1,0.676298415278045,0.9877938797,0.978422952908132,0.909216313966143
0.666666666666667,0,0.468683735597853,0.753984754102564,0.0349704468731789,0,0,0.607780255403075,0.696856415647442,1,0.518511705910599,0.7970078114,0.936236503978921,0.847098911940041
0.666666666666667,0,0.578757518245822,0,0.0771140364981799,0,0.133333334895052,0.657924717775952,0.506769102302083,0,0.351830251355965,0.558532791,0.791820336125768,0.921728754465396
0.666666666666667,0,0.562156997075014,0,0.204805554495861,0,0.0133333334895052,0.718918778431384,0.316844116555275,0.5938886719,0.220919876855564,0.5167436778,0.850140388139627,1
0.666666666666667,0,0.524799962280466,0.615384615384615,0.851993009089106,0,0,0.763392495983261,0.250378062819974,1,0.211714433269384,0.6221093953,0.935108917801187,0.72412830729126
0.666666666666667,0,0.206695699532987,0.948717948717949,0.923409456897169,0,0.466666672132682,0.421510178414044,0.836232961313329,1,0.899557574511551,0.8246140895,0.845391386527353,0.718667956839364
0.666666666666667,0.5,0.205159325039246,0.942307692307692,0.935552485785302,0,0,0.491819112533832,0.99999979606697,1,0.976149191552478,1,0.910372776284103,0.811768150993765
0.666666666666667,0,0.199118726864686,0.926739926666667,0.920694296906072,0,0,0.432514193160794,0.885035420216043,1,0.905196173462518,0.9953032219,0.849556325038178,0.836557365119453
0.666666666666667,0,0.196976796171804,0.923076923076923,0.923291838249874,0,0,0.45788431504854,0.952296558101099,1,0.913376964810366,1,0.815431941880856,0.756375526109889
0.666666666666667,0.333333333333333,0.192787654598521,0.923076923076923,0.939803911225464,0,0,0.468771420155107,0.99893628259104,1,0.946295331283986,1,0.926554248017728,0.426999448819377
0.666666666666667,0,0.241415320524788,0.96043956051282,0.948193101357582,0,0,0.472505677210169,0.999999741990068,1,0.979776126723191,1,0.94563510940663,0.80065810033527
0.666666666666667,0,0.233778600647378,0.948717948717949,0.940886069404208,0,0,0.458465397365564,0.999999604756008,1,0.999821189946159,1,0.895050705802524,0.844115296993623
1,0.166666666666667,0.224760085858495,0.948717948717949,0.932669848527605,0,0,0.46533877131993,0.999999881080314,1,0.999999963741495,1,0.901080233811621,0.724527709672959
0.666666666666667,0,0.231586152721174,0.940883190769231,0.924484936855898,0,0,0.501705826119536,0.999999601291126,1,1,1,0.924398908143342,0.695822648543059
0.666666666666667,0.333333333333333,0.221798438764904,0.934065934102564,0.926683068447919,0,0,0.540708351841196,1,1,0.998125536071799,1,0.872556650357391,0.78872358125736
0.666666666666667,0,0.196293435779221,0.948717948717949,0.936359469317925,0.0869565228671731,0.133333334895052,0.349308012943609,0.814807470668308,0.3198884047,0.899556918654903,0.535917087,0.847034897144977,0.549072863121661
0.666666666666667,0,0.238163496499787,0.871794871794872,0.850848115096542,0,0.0133333334895052,0.750064141277432,0.99951410022733,1,0.979623952399914,0.9984304131,0.756426926638959,0.610261175578461
0.333333333333333,0,0.196976796171804,0.948717948717949,0.935604270824828,0.434782614335865,0.0266666669790104,0.412583326333439,0.818565079556001,0.2199756585,0.899557001656299,0.681547439,0.830320868579648,0.120362418256759
0.333333333333333,0,0.205433381030021,0.948717948717949,0.942012186396851,0.0434782621966742,0.120000001405547,0.471595378323714,0.8561969850766,0.9103776812,0.902558919711978,0.8239584188,0.705143497390259,0.721462439435945
0.666666666666667,0,0.224382395249359,0.967948717948718,0.947023933661337,0.391304338403613,0,0.528272342623764,0.904609949958138,0.7062844554,0.906769084871908,0.9347488355,0.868394907157051,0.660671473896672
1,0,0.237771987941536,0.974358974358974,0.946469689144259,0,0,0.580370399284405,0.95348181625504,1,0.931028767371844,0.9650577109,0.872420304399919,0.593354330558641
0.666666666666667,0,0.228375782543517,0.974358974358974,0.943851772909013,0,0,0.631850794260437,0.983514780457833,1,0.953907712614749,0.995345905,0.874743912832479,0.684691559022931
0.666666666666667,0,0.22724040772459,0.951648351538461,0.940936291605394,0,0,0.688911671486103,0.990559305330841,1,0.982359823021825,1,0.843670570748876,0.619587626848821
0.666666666666667,0,0.241698937419749,0.948717948717949,0.91835443207397,0,0,0.729405496497706,0.993687514518859,1,0.991656687258309,1,0.749591318644926,0.650311311907123
0.666666666666667,0,0.209935729449905,0.918803418717949,0.859254363696201,0,0,0.741107589348048,0.996506677801311,1,0.992315441965492,1,0.694575476959002,0.726503277556205
0.666666666666667,0,0.62845837822,1,0.975634951768709,0,1,0.596345141242975,0.612710149136238,1,0.588944140989851,0.7774392319,0.70626691212447,0.435003742525917
1,0,0.699854116180528,0.974358974358974,0.963365532051993,0.21739130793102,0.160000001874062,0.654249469489719,0.537336446653183,0.9230289592,0.492277469700346,0.6367693873,0.761111015404317,0.164489478829945
0.666666666666667,0.166666666666667,0.893822879002386,0.97948717948718,0.962036218083218,0.173913045734346,0.0400000004685156,0.604135599330976,0.47146689802176,0.00191401246,0.501567075974375,0.4412857729,0.779388465922056,0.804836690999937
0.666666666666667,0.166666666666667,0.909248316197467,0.974358974358974,0.962036218083218,0.478260861270786,0,0.545239794499167,0.515758582519419,0.4582371669,0.565028075097096,0.464739029,0.882606534797347,0
0.666666666666667,0,1,0.974358974358974,0.962036218083218,0,0.0133333334895052,0.575366519354408,0.396959052493482,0,0.475925083850603,0.1973627684,0.925318433089593,0.585445665346241
0.666666666666667,0,0.41285461519129,0.994301994358974,0.962036218083218,0,0.0266666669790104,0.565759410131012,0.961673729487476,1,0.822781085984981,1,0.924609119917921,0.460260772391258
0.666666666666667,0,0.311923708874236,0.948717948717949,0.936359469317925,0,0,0.572573455557923,0.999999537809546,1,0.906680616158985,1,0.964905653272192,0.896815688741377
0.666666666666667,0,0.239612078165315,0.948717948717949,0.936076529937591,0,0,0.553447492375659,0.999999574438294,1,0.970106671985062,1,0.930479339965075,0.849699864679307
0.666666666666667,0,0.186915026224759,0.948717948717949,0.919145198314715,0,0,0.572264493893881,0.999999401936689,1,0.982257213928904,1,0.886259727937844,0.778602465798064
0.666666666666667,0.166666666666667,0.150192642056715,0.948717948717949,0.908554813196393,0,0,0.609696769727477,0.982273277994843,1,0.975560176074701,1,0.857444242575557,0.698407720845197
0.666666666666667,0,0.114564244660013,0.897435897435897,0.902330874852094,0,0.120000001405547,0.625229336192899,0.971327986216701,1,0.961716092860462,0.975198335,0.806258525769001,0.6710980926004
0.666666666666667,0.166666666666667,0.0750840610476992,0.905982905897436,0.905547370799574,0.0434782621966742,0.33333332552474,0.638857950391564,0.962379745638712,0.8504029968,0.959382523454072,0.9259382231,0.722436914294917,0.675141912013326
0.666666666666667,0.666666666666667,0.0599250729926183,0.923076923076923,0.763469360964955,0.347826091468692,0.0800000009370312,0.634690745933727,0.960487519109827,0.7234548119,0.950545128445756,0.920471396,0.833116963531982,0.352174040736612
0.666666666666667,0,0.297946853344683,0.952875952820513,0.937869866304119,0,0.0266666669790104,0.634039165966332,0.999999535705868,1,0.947129471145286,1,0.905685484582219,0.838565257153193
0.666666666666667,0,0.327427447780967,0.948717948717949,0.936359469317925,0,0.0800000009370312,0.689684621499261,0.99999946541827,1,0.98793651996822,1,0.772053619262222,0.818563910824161
0.666666666666667,0.333333333333333,0.257504019277376,0.948717948717949,0.954244141145774,0,0.0266666669790104,0.740171245296035,0.999043610886745,1,0.987962463438016,1,0.895485085003686,0.807402908371123
0.666666666666667,0,0.217515572415555,0.964835164871795,0.966519459931126,0,0.0133333334895052,0.769131562467669,0.996210902268467,1,0.983198737210814,1,0.909870868504532,0.735314331067764
0.666666666666667,0,0.167300447456394,0.974358974358974,0.964962343298636,0,0,0.801709374442977,0.985381469695728,1,0.981846812796413,0.9877848018,0.894320459152848,0.722343472648215
0.666666666666667,0,0.108417560295475,0.974358974358974,0.957259148545489,0,0,0.802695537628852,0.973841482348114,1,0.981551987031121,0.984559661,0.868593496847666,0.70321505625924
0.666666666666667,0,0.0512312102203098,0.974358974358974,0.915778869162538,0,0.066666667447526,0.791724421583995,0.966329137330798,1,0.96599293988608,0.9527532641,0.88188025368813,0.599422050908946
0,0.666666666666667,0.0555591593733368,0.923076923076923,0.910682720552632,0,0,0.730486504818075,0.965525557167654,0.5987497661,0.970158382291857,0.9294125237,0.901364890982298,0.463861491044777
0.666666666666667,0.5,0.443631933428084,1,0.965682620274739,0,0,0.531022690596018,0.814506448191033,1,0.766383853717743,1,0.903828315220232,0.790062024421919
0.666666666666667,0.5,0.417356963611174,0.974358974358974,0.973572148687914,0,0.0133333334895052,0.466476285750926,0.838362251080355,1,0.80947791675507,0.9398871176,0.852359481702947,0.828295219361903
0.666666666666667,0,0.375974509004065,1,0.981525798471331,0,0.0400000004685156,0.372797329217728,0.890358280202313,1,0.819229815178443,0.9868603657,0.902850123153291,0.66357158561115
0.666666666666667,0.333333333333333,0.3843850340319,1,0.981816271637876,0,0,0.313347303323225,0.861305621086675,1,0.740499823988695,0.9358574555,0.886662367563246,0.834278388984103
0.666666666666667,0,0.359726903836658,1,0.968473487491981,0,0,0.250910006230606,0.722360419642946,1,0.629926987935254,0.9412337593,0.922557250145385,0.729398438369002
0.666666666666667,0.5,0.248029512167707,0.97586727,0.966988706717473,0,0.0800000009370312,0.195499909414004,0.594670575548077,0.9987880816,0.500128154592863,0.8171033342,0.919402289033495,0.778650255340036
0.666666666666667,0.333333333333333,0.15831812253424,0.974358974358974,0.962106181976311,0,0.226666657608698,0.133453346347682,0.401824157197718,0.4290075158,0.334775851490561,0.484716898,0.849604994421285,0.723555909929876
0.666666666666667,0,0,0.974358974358974,0.906117965216581,0,0.679999996251875,0.0826097177127187,0.218653869869009,0.1187528376,0.176108041964756,0.1937032158,0.761502284605054,0.762218143487368
0.666666666666667,0,0.0955786054465155,0.928774928717949,0.822628217993395,0,0.493333350824583,0.0207824344721501,0,0,0,0.05330796129,0.91387514924445,0.712589840583733
1,0,0.166125921781642,0.948717948717949,0.94329043680924,0,0,0.462064827762889,0.908924999389779,1,0.900498982319588,1,0.828941455330623,0.596663825514493
0.666666666666667,0.833333333333333,0.518474412241277,0.923076923076923,0.434202215021843,0,0.480000005622187,0.931003479596471,0.124911466676022,0,0.313023414887298,0,0.947060202631339,0.623052141354904
0.666666666666667,0,0.182647582939825,0.948717948717949,0.926903442860452,0,0,0.522834600208299,0.975635659286685,1,0.889700524240198,1,0.881842520045445,0.678681984591766
0.666666666666667,0,0.200461222340236,0.948717948717949,0.928425642452245,0,0,0.580167858595262,0.994931783071065,1,0.862371681777893,1,0.897095872286475,0.743629602668498
0.666666666666667,0,0.247011589916255,0.948717948717949,0.912561507047654,0,0,0.637992755799536,0.957329443013789,1,0.816226689962105,1,0.879143679972894,0.727222986477181
0.666666666666667,0,0.293363677351483,0.948717948717949,0.738891292567079,0,0,0.699013153975012,0.88534308561379,1,0.734656592375773,0.9640593169,0.844546718783325,0.801783565789202
0.666666666666667,0.166666666666667,0.312730453782147,0.657051282051282,0.668847249873984,0,0,0.752626528805411,0.763736124518192,0.7910318258,0.624938570084072,0.8046222733,0.923264130610505,0.607908736363082
0.666666666666667,0,0.396247940746172,0.615384615384615,0.625028890538752,0,0,0.787400862872152,0.55591727075485,0.09749389121,0.44997169189323,0.5841124802,0.9371524294346,0.825347891263731
0.666666666666667,0,0.487828504096316,0.615384615384615,0.734765160830091,0,0.0266666669790104,0.82315261449019,0.300610090285843,0.4491184454,0.309850313295556,0.3432526985,0.959101390839344,0.935367747442904
0.666666666666667,0.166666666666667,0.498566516098522,0.897435897435897,0.838036309411805,0,0.146666656671667,0.872789250617255,0.104657538250514,0,0.250140593298618,0.1350259956,0.991346717901754,0.804615708837492
0.666666666666667,1,0.158765560886527,0.974358974358974,0.963907701229376,0,0.0800000009370312,0.401486224158565,0.854700193479606,1,0.899556899433527,0.9781888526,0.84280605242443,0.643720347458826
0.666666666666667,0,0.177842705179475,0.989604989487179,0.971347566536566,0,0.373333325993255,0.345846191486253,0.819735987284132,1,0.899556923169014,0.8559949813,0.811228461367175,0.510168588776011
0.666666666666667,0.833333333333333,0.140247206081265,1,0.978350174481056,0,0.413333326461771,0.290943045845199,0.823291020137552,0.9359038984,0.89887487564891,0.7320320141,0.760628004950245,0.779187996389656
0.666666666666667,0.5,0.121533096996877,1,0.971620297009539,0,0.506666649175417,0.235322842168065,0.832646213532547,0.8251876391,0.895727612100629,0.7572452529,0.77128785814731,0.805930632748557
0.666666666666667,0,0.241774866352258,1,0.968081801787215,0.260869568601519,0.066666667447526,0.171979195584733,0.889266408774293,0.6527906804,0.878809160222358,0.9216506893,0.860622112309642,0.775105320798269
0.666666666666667,0,0.262319574543861,0.962250712307692,0.940849392599288,0,0.453333326930287,0.110908687979801,0.926465898558105,1,0.858000293686316,0.952850238,0.753053578638311,0.641457449401389
0.666666666666667,0,0.231468700153699,0.923076923076923,0.928909595732502,0.30434781553644,0.0533333339580208,0.0540367142667493,0.933112420155748,0.927351551,0.820478874069295,0.96668829,0.813323761433787,0.238370826053894
0.666666666666667,0,0.223325322142082,0.934065934102564,0.626620497225916,0.0434782621966742,0.266666681502994,0.0294931488402345,0.8472876215837,0.9479031852,0.757326716152918,0.9215218615,0.893823249013513,0.403509960028337
0.666666666666667,0,0.212118110013183,0.286324786410256,0.0275625880896929,0.347826091468692,0.440000005153672,0,0.704057032074625,0.6172264817,0.684163658761104,0.8125926761,0.850852042505378,0.777882084898418
0.666666666666667,0,0.184135315461178,0.948717948717949,0.925575817736588,0,0.33333332552474,0.370838536223637,0.82831892292176,1,0.899479835112466,0.9022834378,0.817624107899245,0.68045886419319
0.666666666666667,0,0.162837249892335,0.923076923076923,0.912840430532909,0,0.0800000009370312,0.323720151112414,0.855558955841848,1,0.896280621718273,0.9868445234,0.821868120812051,0.664947797929847
0.666666666666667,0,0.151796708549663,0.923076923076923,0.917770949789248,0,0,0.301263233492133,0.952708751180264,1,0.896814277740144,1,0.839105623596223,0.574173835822645
0.666666666666667,0,0.144585832740426,0.923076923076923,0.934478918704129,0,0,0.239475347428538,0.966376592225233,1,0.888649096770708,1,0.917506341261433,0.713099546287907
0.666666666666667,0,0.108367731933516,0.947985347948718,0.92370502580036,0,0.106666667916042,0.209448645133855,0.973390850615126,1,0.906040693449326,0.9698684751,0.89808569406342,0.717488377338318
0.666666666666667,0,0.0928402652353757,0.948717948717949,0.923928075103028,0,0.066666667447526,0.167607224983911,0.937757881066517,1,0.920655613835324,0.9629035745,0.895259133083897,0.735981062376144
0.666666666666667,0,0.0893119426528367,0.948717948717949,0.900635297122735,0,0.186666657140183,0.113425325376508,0.896581542631485,1,0.877230494486335,0.9187458778,0.867341659610865,0.74884032292607
1,0,0.097413866817109,0.897435897435897,0.885295287266385,0,0.786666652455026,0.0818957562771284,0.846628074196851,0.8119399217,0.830204656467338,0.7797297192,0.833272580490882,0.644257011366164
0.666666666666667,0.333333333333333,0.0687968942004953,0.897435897435897,0.887473407104125,1,0.413333326461771,0.0418914458314983,0.785080083282141,0.07375502296,0.785094881220243,0.6930583757,0.847103973809375,0.16873616662731
0.666666666666667,0,0.300021848703412,0.917216117179487,0.857384014782252,0,0,0.44864636634401,0.996573932019085,1,0.86670173939695,1,0.942764797839379,0.803488346032017
0.666666666666667,0,0.36713353392502,0.82051282051282,0.838787824009813,0,0,0.491693714420795,0.919595569493042,1,0.805189578695781,1,0.947202466395343,0.809147187124951
0.666666666666667,0.5,0.413755084875267,0.82051282051282,0.726201681036601,0,0,0.528339863748186,0.767876417944783,1,0.686873960147585,0.9889930122,0.951989605830388,0.741372791947261
0.666666666666667,0.166666666666667,0.407490947943254,0.926282051282051,0.824288012942354,0,0,0.470307347552221,0.872679216158401,1,0.748475615866663,1,0.962399004643244,0.804350267380314
0.666666666666667,0,0.332517059038228,0.866096866153846,0.247947205102714,0,0,0.404737642740453,0.990532011468634,1,0.840320118189608,1,0.922852126208786,0.803587848285557
0.666666666666667,0.166666666666667,0.284029317293653,0,0.0858826683777226,0,0,0.346182589266456,0.988430909503264,1,0.889378430331947,1,0.925451583736577,0.756731111529406
0.666666666666667,0,0.24188282780317,0,0,0,0,0.281704086080324,0.94951303706554,1,0.877016309528588,1,0.921975444351582,0.744238860036409
0.666666666666667,0,0.208325938378039,0,0.367284570052364,0,0.173333335363568,0.217394209860907,0.860661514820861,1,0.778270939036316,0.915135528,0.874110814298034,0.829589657805534
0.666666666666667,0,0.148723959562179,0.0810810810769231,0.216961347934654,0.0434782621966742,0.133333334895052,0.154979662477674,0.739463888277121,0.496939072,0.677798259684501,0.7460852115,0.852715137299937,0.797886385957195
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
0.678260869565217,0.105797101449275,0.313404468002293,0.884065627273579,0.849315626125995,0.0468809075426169,0.0946198827107828,0.510820183309983,0.828655010615094,0.853230988068957,0.792192431006517,0.863632985063391,0.845513697093882,0.686758902522097
